Customer ID,Customer Name,Gender,Age,City,State,Region,Membership Type,Segment
CUST01480,Kavya Patel,Female,52,Hubli,Karnataka,South,Gold,Consumer
CUST01481,Amit Joshi,Male,28,Jodhpur,Rajasthan,North,Platinum,Consumer
CUST01482,Priya Sharma,Female,54,Siliguri,West Bengal,East,Silver,Consumer
CUST01483,Priya Das,Female,29,Nagpur,Maharashtra,West,Gold,Consumer
CUST01484,Amit Sharma,Male,20,Salem,Tamil Nadu,South,Gold,Corporate
CUST01485,Vivaan Singh,Male,74,Nagpur,Maharashtra,West,Silver,Home Office
CUST01486,Divya Joshi,Female,69,Pune,Maharashtra,West,Silver,Consumer
CUST01487,Suresh Verma,Male,22,Kota,Rajasthan,North,Silver,Consumer
CUST01488,Neha Sharma,Female,25,Howrah,West Bengal,East,Silver,Consumer
CUST01489,Arjun Das,Male,47,Agra,Uttar Pradesh,North,Gold,Corporate
CUST01490,Rohan Singh,Male,72,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01491,Aditya Das,Male,24,Karol Bagh,Delhi,North,Silver,Consumer
CUST01492,Pooja Joshi,Female,69,Rajkot,Gujarat,West,Silver,Consumer
CUST01493,Rahul Joshi,Male,65,Bengaluru,Karnataka,South,Silver,Consumer
CUST01494,Neha Singh,Female,51,Thane,Maharashtra,West,Silver,Corporate
CUST01495,Karan Verma,Male,43,Thane,Maharashtra,West,Silver,Consumer
CUST01496,Arjun Gupta,Male,27,Pune,Maharashtra,West,Silver,Consumer
CUST01497,Sneha Das,Female,74,Asansol,West Bengal,East,Silver,Consumer
CUST01498,Ananya Das,Female,38,New Delhi,Delhi,North,Gold,Consumer
CUST01499,Suresh Sharma,Male,68,Trichy,Tamil Nadu,South,Silver,Home Office
CUST01500,Divya Nair,Female,59,Howrah,West Bengal,East,Silver,Corporate
CUST01501,Karan Verma,Male,71,Noida,Uttar Pradesh,North,Silver,Home Office
CUST01502,Aisha Joshi,Female,61,Siliguri,West Bengal,East,Silver,Corporate
CUST01503,Priya Sharma,Female,47,Varanasi,Uttar Pradesh,North,Silver,Corporate
CUST01504,Meera Singh,Female,55,Karol Bagh,Delhi,North,Silver,Consumer
CUST01505,Sneha Kulkarni,Female,58,Noida,Uttar Pradesh,North,Silver,Corporate
CUST01506,Vivaan Sharma,Male,44,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01507,Ananya Patel,Female,57,Trichy,Tamil Nadu,South,Silver,Home Office
CUST01508,Vivaan Verma,Male,42,Pune,Maharashtra,West,Silver,Corporate
CUST01509,Suresh Sharma,Male,56,Rohini,Delhi,North,Platinum,Consumer
CUST01510,Divya Gupta,Female,21,Belagavi,Karnataka,South,Silver,Consumer
CUST01511,Priya Gupta,Female,64,Trichy,Tamil Nadu,South,Gold,Consumer
CUST01512,Amit Das,Male,51,Vadodara,Gujarat,West,Gold,Corporate
CUST01513,Karan Joshi,Male,74,Lucknow,Uttar Pradesh,North,Silver,Corporate
CUST01514,Priya Singh,Female,56,Asansol,West Bengal,East,Silver,Corporate
CUST01515,Divya Singh,Female,41,Vadodara,Gujarat,West,Gold,Consumer
CUST01516,Rahul Verma,Male,59,Pune,Maharashtra,West,Gold,Consumer
CUST01517,Pooja Kulkarni,Female,57,Vadodara,Gujarat,West,Silver,Corporate
CUST01518,Priya Nair,Female,61,Trichy,Tamil Nadu,South,Gold,Corporate
CUST01519,Aarav Das,Male,49,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST01520,Aisha Das,Female,28,Udaipur,Rajasthan,North,Silver,Consumer
CUST01521,Amit Patel,Male,73,Varanasi,Uttar Pradesh,North,Gold,Corporate
CUST01522,Ananya Singh,Female,66,Durgapur,West Bengal,East,Silver,Consumer
CUST01523,Meera Patel,Female,40,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01524,Pooja Joshi,Female,75,Gandhinagar,Gujarat,West,Silver,Consumer
CUST01525,Pooja Verma,Female,55,Saket,Delhi,North,Silver,Consumer
CUST01526,Rohan Verma,Male,32,Varanasi,Uttar Pradesh,North,Silver,Home Office
CUST01527,Sneha Gupta,Female,27,Kolkata,West Bengal,East,Platinum,Consumer
CUST01528,Sneha Kulkarni,Female,29,Nashik,Maharashtra,West,Silver,Consumer
CUST01529,Suresh Iyer,Male,21,Saket,Delhi,North,Silver,Consumer
CUST01530,Aditya Joshi,Male,18,Mysuru,Karnataka,South,Silver,Consumer
CUST01531,Vivaan Patel,Male,24,Chennai,Tamil Nadu,South,Silver,Consumer
CUST01532,Vikram Singh,Male,52,Dwarka,Delhi,North,Gold,Home Office
CUST01533,Arjun Joshi,Male,35,Kolkata,West Bengal,East,Silver,Consumer
CUST01534,Rahul Sharma,Male,40,Surat,Gujarat,West,Silver,Consumer
CUST01535,Kavya Kulkarni,Female,33,Jodhpur,Rajasthan,North,Silver,Consumer
CUST01536,Arjun Kulkarni,Male,39,Dwarka,Delhi,North,Silver,Consumer
CUST01537,Amit Patel,Male,61,Gandhinagar,Gujarat,West,Gold,Consumer
CUST01538,Vivaan Gupta,Male,25,Siliguri,West Bengal,East,Silver,Home Office
CUST01539,Priya Gupta,Female,55,Bengaluru,Karnataka,South,Silver,Consumer
CUST01540,Rohan Joshi,Male,21,Howrah,West Bengal,East,Silver,Consumer
CUST01541,Rohan Das,Male,27,Rajkot,Gujarat,West,Gold,Corporate
CUST01542,Aisha Sharma,Female,27,Jaipur,Rajasthan,North,Silver,Home Office
CUST01543,Vikram Iyer,Male,65,Mumbai,Maharashtra,West,Silver,Consumer
CUST01544,Aditya Patel,Male,35,Nashik,Maharashtra,West,Silver,Home Office
CUST01545,Riya Verma,Female,53,Bengaluru,Karnataka,South,Silver,Corporate
CUST01546,Priya Das,Female,63,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST01547,Rahul Verma,Male,55,Salem,Tamil Nadu,South,Gold,Home Office
CUST01548,Vikram Patel,Male,63,Mangaluru,Karnataka,South,Silver,Consumer
CUST01549,Sneha Nair,Female,70,Siliguri,West Bengal,East,Platinum,Home Office
CUST01550,Vikram Sharma,Male,28,Coimbatore,Tamil Nadu,South,Gold,Corporate
CUST01551,Riya Sharma,Female,52,Karol Bagh,Delhi,North,Gold,Consumer
CUST01552,Kavya Singh,Female,32,Dwarka,Delhi,North,Silver,Consumer
CUST01553,Meera Das,Female,55,Kota,Rajasthan,North,Platinum,Consumer
CUST01554,Riya Gupta,Female,69,Noida,Uttar Pradesh,North,Silver,Consumer
CUST01555,Aisha Sharma,Female,50,Howrah,West Bengal,East,Silver,Consumer
CUST01556,Vivaan Singh,Male,41,New Delhi,Delhi,North,Platinum,Corporate
CUST01557,Divya Singh,Female,27,Mysuru,Karnataka,South,Silver,Home Office
CUST01558,Aditya Iyer,Male,48,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01559,Vivaan Sharma,Male,30,Ajmer,Rajasthan,North,Silver,Corporate
CUST01560,Aisha Singh,Female,18,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01561,Amit Iyer,Male,56,Kanpur,Uttar Pradesh,North,Gold,Consumer
CUST01562,Ananya Sharma,Female,49,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST01563,Kavya Das,Female,62,Mangaluru,Karnataka,South,Gold,Home Office
CUST01564,Riya Verma,Female,26,Nagpur,Maharashtra,West,Gold,Consumer
CUST01565,Riya Sharma,Female,75,Varanasi,Uttar Pradesh,North,Gold,Consumer
CUST01566,Vikram Iyer,Male,58,Madurai,Tamil Nadu,South,Platinum,Consumer
CUST01567,Pooja Nair,Female,36,Rajkot,Gujarat,West,Gold,Consumer
CUST01568,Karan Iyer,Male,40,Mangaluru,Karnataka,South,Gold,Consumer
CUST01569,Ananya Kulkarni,Female,38,Nashik,Maharashtra,West,Silver,Consumer
CUST01570,Vivaan Verma,Male,30,Belagavi,Karnataka,South,Gold,Corporate
CUST01571,Meera Das,Female,50,Madurai,Tamil Nadu,South,Silver,Consumer
CUST01572,Pooja Verma,Female,43,Rohini,Delhi,North,Silver,Consumer
CUST01573,Rahul Patel,Male,31,Kota,Rajasthan,North,Gold,Corporate
CUST01574,Pooja Nair,Female,42,Gandhinagar,Gujarat,West,Gold,Consumer
CUST01575,Suresh Kulkarni,Male,34,Bengaluru,Karnataka,South,Silver,Consumer
CUST01576,Pooja Singh,Female,21,Trichy,Tamil Nadu,South,Silver,Corporate
CUST01577,Aditya Gupta,Male,56,Mangaluru,Karnataka,South,Gold,Consumer
CUST01578,Meera Patel,Female,32,Ahmedabad,Gujarat,West,Silver,Corporate
CUST01579,Aditya Gupta,Male,27,Thane,Maharashtra,West,Silver,Consumer
CUST01580,Rahul Gupta,Male,42,Durgapur,West Bengal,East,Silver,Consumer
CUST01581,Amit Nair,Male,45,Jodhpur,Rajasthan,North,Silver,Home Office
CUST01582,Divya Patel,Female,42,Howrah,West Bengal,East,Silver,Consumer
CUST01583,Suresh Sharma,Male,22,Bengaluru,Karnataka,South,Silver,Consumer
CUST01584,Kavya Iyer,Female,58,Durgapur,West Bengal,East,Silver,Consumer
CUST01585,Aarav Gupta,Male,19,Siliguri,West Bengal,East,Platinum,Consumer
CUST01586,Vivaan Patel,Male,46,Jodhpur,Rajasthan,North,Silver,Home Office
CUST01587,Meera Singh,Female,69,Surat,Gujarat,West,Silver,Corporate
CUST01588,Vikram Sharma,Male,58,Thane,Maharashtra,West,Silver,Consumer
CUST01589,Amit Patel,Male,33,Ahmedabad,Gujarat,West,Silver,Consumer
CUST01590,Ananya Iyer,Female,21,Durgapur,West Bengal,East,Platinum,Consumer
CUST01591,Sneha Das,Female,63,Belagavi,Karnataka,South,Silver,Corporate
CUST01592,Amit Kulkarni,Male,71,Noida,Uttar Pradesh,North,Silver,Corporate
CUST01593,Aditya Kulkarni,Male,48,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST01594,Riya Joshi,Female,57,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST01595,Sneha Iyer,Female,21,Rohini,Delhi,North,Gold,Consumer
CUST01596,Rahul Iyer,Male,70,Howrah,West Bengal,East,Silver,Consumer
CUST01597,Arjun Patel,Male,69,Udaipur,Rajasthan,North,Silver,Home Office
CUST01598,Priya Singh,Female,19,Asansol,West Bengal,East,Silver,Corporate
CUST01599,Rahul Patel,Male,66,Nagpur,Maharashtra,West,Gold,Corporate
CUST01600,Aditya Gupta,Male,57,Hubli,Karnataka,South,Platinum,Corporate
CUST01601,Neha Sharma,Female,30,Ahmedabad,Gujarat,West,Silver,Consumer
CUST01602,Divya Patel,Female,34,Mangaluru,Karnataka,South,Silver,Home Office
CUST01603,Aisha Patel,Female,69,Hubli,Karnataka,South,Silver,Consumer
CUST01604,Sneha Sharma,Female,50,Coimbatore,Tamil Nadu,South,Gold,Consumer
CUST01605,Aditya Gupta,Male,27,Nagpur,Maharashtra,West,Silver,Consumer
CUST01606,Vikram Das,Male,22,Rohini,Delhi,North,Silver,Consumer
CUST01607,Karan Das,Male,37,Chennai,Tamil Nadu,South,Silver,Consumer
CUST01608,Aarav Gupta,Male,75,Udaipur,Rajasthan,North,Platinum,Corporate
CUST01609,Priya Nair,Female,18,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01610,Pooja Das,Female,70,Bengaluru,Karnataka,South,Silver,Corporate
CUST01611,Kavya Sharma,Female,34,Rohini,Delhi,North,Gold,Consumer
CUST01612,Ananya Das,Female,53,Madurai,Tamil Nadu,South,Gold,Corporate
CUST01613,Aditya Patel,Male,52,Thane,Maharashtra,West,Silver,Consumer
CUST01614,Suresh Joshi,Male,65,Varanasi,Uttar Pradesh,North,Gold,Consumer
CUST01615,Suresh Verma,Male,27,Rohini,Delhi,North,Silver,Corporate
CUST01616,Priya Singh,Female,36,Noida,Uttar Pradesh,North,Silver,Consumer
CUST01617,Vikram Iyer,Male,74,Asansol,West Bengal,East,Gold,Consumer
CUST01618,Vivaan Iyer,Male,71,Gandhinagar,Gujarat,West,Gold,Corporate
CUST01619,Priya Nair,Female,32,Trichy,Tamil Nadu,South,Silver,Consumer
CUST01620,Vivaan Gupta,Male,71,Belagavi,Karnataka,South,Silver,Corporate
CUST01621,Kavya Joshi,Female,44,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01622,Rohan Nair,Male,61,Saket,Delhi,North,Platinum,Consumer
CUST01623,Sneha Sharma,Female,49,Pune,Maharashtra,West,Silver,Corporate
CUST01624,Suresh Kulkarni,Male,24,Dwarka,Delhi,North,Gold,Consumer
CUST01625,Aditya Nair,Male,59,Trichy,Tamil Nadu,South,Silver,Consumer
CUST01626,Arjun Joshi,Male,62,Kolkata,West Bengal,East,Gold,Consumer
CUST01627,Aditya Kulkarni,Male,52,Jaipur,Rajasthan,North,Silver,Home Office
CUST01628,Kavya Joshi,Female,73,Asansol,West Bengal,East,Silver,Consumer
CUST01629,Amit Nair,Male,44,Udaipur,Rajasthan,North,Silver,Consumer
CUST01630,Amit Patel,Male,66,Karol Bagh,Delhi,North,Gold,Consumer
CUST01631,Arjun Patel,Male,24,Durgapur,West Bengal,East,Silver,Consumer
CUST01632,Ananya Das,Female,63,Bengaluru,Karnataka,South,Silver,Consumer
CUST01633,Aisha Patel,Female,35,Rajkot,Gujarat,West,Gold,Corporate
CUST01634,Aisha Patel,Female,29,Bengaluru,Karnataka,South,Silver,Home Office
CUST01635,Riya Nair,Female,38,Agra,Uttar Pradesh,North,Gold,Consumer
CUST01636,Aisha Verma,Female,31,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST01637,Vivaan Iyer,Male,46,Rohini,Delhi,North,Platinum,Consumer
CUST01638,Rahul Kulkarni,Male,48,Asansol,West Bengal,East,Gold,Corporate
CUST01639,Neha Verma,Female,72,Karol Bagh,Delhi,North,Silver,Corporate
CUST01640,Amit Iyer,Male,57,Pune,Maharashtra,West,Gold,Consumer
CUST01641,Suresh Das,Male,18,Ajmer,Rajasthan,North,Silver,Consumer
CUST01642,Vivaan Singh,Male,51,Udaipur,Rajasthan,North,Silver,Corporate
CUST01643,Vivaan Gupta,Male,47,Mysuru,Karnataka,South,Silver,Home Office
CUST01644,Amit Kulkarni,Male,42,Kota,Rajasthan,North,Silver,Consumer
CUST01645,Rohan Gupta,Male,61,Bengaluru,Karnataka,South,Silver,Home Office
CUST01646,Divya Das,Female,52,Mumbai,Maharashtra,West,Gold,Corporate
CUST01647,Vikram Nair,Male,20,New Delhi,Delhi,North,Gold,Consumer
CUST01648,Aarav Sharma,Male,33,Noida,Uttar Pradesh,North,Platinum,Corporate
CUST01649,Ananya Verma,Female,52,Madurai,Tamil Nadu,South,Silver,Corporate
CUST01650,Suresh Verma,Male,58,New Delhi,Delhi,North,Silver,Consumer
CUST01651,Rohan Gupta,Male,69,Gandhinagar,Gujarat,West,Silver,Corporate
CUST01652,Rohan Singh,Male,24,Gandhinagar,Gujarat,West,Silver,Corporate
CUST01653,Aarav Nair,Male,75,Trichy,Tamil Nadu,South,Silver,Home Office
CUST01654,Amit Nair,Male,54,Surat,Gujarat,West,Silver,Corporate
CUST01655,Kavya Sharma,Female,65,Kolkata,West Bengal,East,Gold,Corporate
CUST01656,Kavya Gupta,Female,32,Karol Bagh,Delhi,North,Silver,Consumer
CUST01657,Neha Iyer,Female,75,Bengaluru,Karnataka,South,Silver,Consumer
CUST01658,Vikram Iyer,Male,18,Chennai,Tamil Nadu,South,Silver,Consumer
CUST01659,Divya Das,Female,20,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01660,Meera Iyer,Female,53,Chennai,Tamil Nadu,South,Platinum,Consumer
CUST01661,Karan Nair,Male,27,Durgapur,West Bengal,East,Platinum,Consumer
CUST01662,Aisha Das,Female,64,Jodhpur,Rajasthan,North,Silver,Consumer
CUST01663,Priya Singh,Female,20,Rohini,Delhi,North,Silver,Consumer
CUST01664,Riya Gupta,Female,40,Jodhpur,Rajasthan,North,Silver,Consumer
CUST01665,Aarav Joshi,Male,41,Saket,Delhi,North,Silver,Consumer
CUST01666,Sneha Sharma,Female,75,Nashik,Maharashtra,West,Gold,Corporate
CUST01667,Pooja Kulkarni,Female,50,Jodhpur,Rajasthan,North,Gold,Consumer
CUST01668,Priya Verma,Female,67,Agra,Uttar Pradesh,North,Silver,Corporate
CUST01669,Kavya Nair,Female,20,Mumbai,Maharashtra,West,Gold,Consumer
CUST01670,Meera Iyer,Female,65,Ajmer,Rajasthan,North,Silver,Consumer
CUST01671,Rahul Patel,Male,38,Pune,Maharashtra,West,Silver,Corporate
CUST01672,Ananya Kulkarni,Female,54,Vadodara,Gujarat,West,Silver,Consumer
CUST01673,Suresh Singh,Male,21,Nagpur,Maharashtra,West,Silver,Consumer
CUST01674,Kavya Gupta,Female,53,Madurai,Tamil Nadu,South,Silver,Corporate
CUST01675,Divya Iyer,Female,55,Trichy,Tamil Nadu,South,Gold,Consumer
CUST01676,Kavya Iyer,Female,73,Belagavi,Karnataka,South,Silver,Consumer
CUST01677,Pooja Nair,Female,25,Nashik,Maharashtra,West,Silver,Consumer
CUST01678,Aarav Nair,Male,60,Kota,Rajasthan,North,Silver,Consumer
CUST01679,Vivaan Joshi,Male,46,Asansol,West Bengal,East,Gold,Corporate
CUST01680,Pooja Gupta,Female,63,Gandhinagar,Gujarat,West,Silver,Corporate
CUST01681,Kavya Das,Female,74,Salem,Tamil Nadu,South,Gold,Consumer
CUST01682,Vikram Iyer,Male,31,Agra,Uttar Pradesh,North,Silver,Consumer
CUST01683,Vivaan Patel,Male,35,Mangaluru,Karnataka,South,Gold,Corporate
CUST01684,Rohan Joshi,Male,69,Thane,Maharashtra,West,Silver,Consumer
CUST01685,Amit Verma,Male,34,Bengaluru,Karnataka,South,Gold,Home Office
CUST01686,Suresh Iyer,Male,57,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST01687,Kavya Kulkarni,Female,52,Nagpur,Maharashtra,West,Silver,Consumer
CUST01688,Karan Das,Male,33,Mangaluru,Karnataka,South,Silver,Consumer
CUST01689,Vikram Gupta,Male,28,Chennai,Tamil Nadu,South,Silver,Consumer
CUST01690,Aditya Nair,Male,65,Vadodara,Gujarat,West,Silver,Consumer
CUST01691,Neha Kulkarni,Female,55,Karol Bagh,Delhi,North,Silver,Home Office
CUST01692,Vikram Gupta,Male,45,Saket,Delhi,North,Silver,Consumer
CUST01693,Meera Patel,Female,60,Lucknow,Uttar Pradesh,North,Silver,Consumer
CUST01694,Ananya Iyer,Female,44,Siliguri,West Bengal,East,Silver,Consumer
CUST01695,Rahul Gupta,Male,41,Belagavi,Karnataka,South,Silver,Consumer
CUST01696,Pooja Das,Female,26,Mysuru,Karnataka,South,Silver,Corporate
CUST01697,Ananya Iyer,Female,27,Chennai,Tamil Nadu,South,Gold,Corporate
CUST01698,Karan Das,Male,29,Ajmer,Rajasthan,North,Silver,Consumer
CUST01699,Karan Joshi,Male,28,Ajmer,Rajasthan,North,Silver,Consumer
CUST01700,Ananya Sharma,Female,67,Mangaluru,Karnataka,South,Gold,Corporate
CUST01701,Neha Verma,Female,21,Rajkot,Gujarat,West,Silver,Consumer
CUST01702,Suresh Nair,Male,43,Gandhinagar,Gujarat,West,Silver,Consumer
CUST01703,Divya Sharma,Female,47,Durgapur,West Bengal,East,Silver,Corporate
CUST01704,Rahul Kulkarni,Male,47,Jaipur,Rajasthan,North,Silver,Corporate
CUST01705,Arjun Gupta,Male,73,Jodhpur,Rajasthan,North,Gold,Consumer
CUST01706,Suresh Joshi,Male,44,Mumbai,Maharashtra,West,Gold,Consumer
CUST01707,Riya Das,Female,39,Durgapur,West Bengal,East,Silver,Consumer
CUST01708,Priya Verma,Female,22,Mangaluru,Karnataka,South,Silver,Home Office
CUST01709,Neha Sharma,Female,46,Hubli,Karnataka,South,Gold,Corporate
CUST01710,Vivaan Iyer,Male,53,Karol Bagh,Delhi,North,Silver,Consumer
CUST01711,Priya Sharma,Female,33,Nagpur,Maharashtra,West,Gold,Consumer
CUST01712,Karan Patel,Male,64,Thane,Maharashtra,West,Silver,Consumer
CUST01713,Neha Das,Female,38,Karol Bagh,Delhi,North,Gold,Consumer
CUST01714,Divya Joshi,Female,50,Mysuru,Karnataka,South,Silver,Consumer
CUST01715,Pooja Iyer,Female,26,Udaipur,Rajasthan,North,Gold,Consumer
CUST01716,Riya Das,Female,61,Dwarka,Delhi,North,Gold,Corporate
CUST01717,Ananya Iyer,Female,54,Madurai,Tamil Nadu,South,Gold,Consumer
CUST01718,Rahul Das,Male,30,Rajkot,Gujarat,West,Gold,Consumer
CUST01719,Rahul Iyer,Male,25,Noida,Uttar Pradesh,North,Silver,Consumer
CUST01720,Divya Sharma,Female,47,Ahmedabad,Gujarat,West,Silver,Consumer
CUST01721,Rohan Verma,Male,63,Dwarka,Delhi,North,Silver,Consumer
CUST01722,Riya Iyer,Female,35,Lucknow,Uttar Pradesh,North,Gold,Consumer
CUST01723,Amit Das,Male,59,Rohini,Delhi,North,Silver,Consumer
CUST01724,Ananya Kulkarni,Female,32,Varanasi,Uttar Pradesh,North,Gold,Consumer
CUST01725,Kavya Sharma,Female,25,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01726,Divya Verma,Female,28,Ahmedabad,Gujarat,West,Silver,Consumer
CUST01727,Riya Joshi,Female,66,Bengaluru,Karnataka,South,Gold,Consumer
CUST01728,Kavya Verma,Female,38,Madurai,Tamil Nadu,South,Silver,Corporate
CUST01729,Divya Das,Female,30,Kota,Rajasthan,North,Silver,Consumer
CUST01730,Suresh Verma,Male,25,Thane,Maharashtra,West,Silver,Consumer
CUST01731,Aisha Joshi,Female,46,Belagavi,Karnataka,South,Silver,Consumer
CUST01732,Arjun Das,Male,66,Mangaluru,Karnataka,South,Silver,Home Office
CUST01733,Karan Gupta,Male,39,Saket,Delhi,North,Silver,Consumer
CUST01734,Rahul Iyer,Male,69,Ajmer,Rajasthan,North,Silver,Consumer
CUST01735,Ananya Nair,Female,39,Chennai,Tamil Nadu,South,Gold,Consumer
CUST01736,Vivaan Joshi,Male,73,Howrah,West Bengal,East,Gold,Corporate
CUST01737,Priya Singh,Female,25,Agra,Uttar Pradesh,North,Silver,Corporate
CUST01738,Rahul Verma,Male,28,Nagpur,Maharashtra,West,Gold,Consumer
CUST01739,Meera Nair,Female,31,Saket,Delhi,North,Gold,Corporate
CUST01740,Vikram Das,Male,52,Siliguri,West Bengal,East,Gold,Consumer
CUST01741,Sneha Nair,Female,27,Varanasi,Uttar Pradesh,North,Gold,Consumer
CUST01742,Vivaan Iyer,Male,51,Durgapur,West Bengal,East,Platinum,Home Office
CUST01743,Neha Verma,Female,44,Kota,Rajasthan,North,Silver,Consumer
CUST01744,Aisha Sharma,Female,70,Mumbai,Maharashtra,West,Silver,Home Office
CUST01745,Pooja Verma,Female,25,Noida,Uttar Pradesh,North,Platinum,Consumer
CUST01746,Karan Singh,Male,65,Pune,Maharashtra,West,Silver,Home Office
CUST01747,Sneha Kulkarni,Female,39,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01748,Arjun Verma,Male,67,Nagpur,Maharashtra,West,Silver,Consumer
CUST01749,Pooja Sharma,Female,38,Kanpur,Uttar Pradesh,North,Silver,Home Office
CUST01750,Pooja Kulkarni,Female,72,Siliguri,West Bengal,East,Silver,Corporate
CUST01751,Ananya Joshi,Female,44,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01752,Karan Verma,Male,63,Thane,Maharashtra,West,Silver,Consumer
CUST01753,Vikram Verma,Male,68,Madurai,Tamil Nadu,South,Gold,Consumer
CUST01754,Arjun Singh,Male,39,Nagpur,Maharashtra,West,Silver,Consumer
CUST01755,Pooja Kulkarni,Female,54,New Delhi,Delhi,North,Platinum,Corporate
CUST01756,Amit Gupta,Male,24,Madurai,Tamil Nadu,South,Silver,Consumer
CUST01757,Aarav Verma,Male,32,Nagpur,Maharashtra,West,Silver,Consumer
CUST01758,Neha Gupta,Female,57,Vadodara,Gujarat,West,Silver,Consumer
CUST01759,Karan Joshi,Male,35,Rajkot,Gujarat,West,Silver,Consumer
CUST01760,Priya Verma,Female,62,Howrah,West Bengal,East,Silver,Consumer
CUST01761,Kavya Gupta,Female,38,Siliguri,West Bengal,East,Silver,Consumer
CUST01762,Kavya Joshi,Female,30,Chennai,Tamil Nadu,South,Silver,Corporate
CUST01763,Aditya Nair,Male,71,Surat,Gujarat,West,Silver,Consumer
CUST01764,Rohan Sharma,Male,39,Kota,Rajasthan,North,Silver,Consumer
CUST01765,Suresh Das,Male,73,New Delhi,Delhi,North,Silver,Consumer
CUST01766,Suresh Sharma,Male,75,Belagavi,Karnataka,South,Silver,Consumer
CUST01767,Priya Sharma,Female,66,Ajmer,Rajasthan,North,Gold,Consumer
CUST01768,Riya Kulkarni,Female,56,Varanasi,Uttar Pradesh,North,Silver,Consumer
CUST01769,Aarav Kulkarni,Male,48,New Delhi,Delhi,North,Gold,Consumer
CUST01770,Rahul Nair,Male,51,Bengaluru,Karnataka,South,Silver,Consumer
CUST01771,Meera Joshi,Female,34,Lucknow,Uttar Pradesh,North,Gold,Consumer
CUST01772,Vikram Joshi,Male,28,Asansol,West Bengal,East,Gold,Consumer
CUST01773,Riya Joshi,Female,39,Mangaluru,Karnataka,South,Silver,Consumer
CUST01774,Sneha Kulkarni,Female,61,Agra,Uttar Pradesh,North,Silver,Home Office
CUST01775,Vikram Patel,Male,59,Udaipur,Rajasthan,North,Gold,Corporate
CUST01776,Arjun Patel,Male,67,Salem,Tamil Nadu,South,Platinum,Corporate
CUST01777,Arjun Verma,Male,65,Kota,Rajasthan,North,Silver,Corporate
CUST01778,Aarav Iyer,Male,42,Siliguri,West Bengal,East,Gold,Consumer
CUST01779,Rahul Joshi,Male,70,Mysuru,Karnataka,South,Silver,Consumer
CUST01780,Aditya Kulkarni,Male,73,Noida,Uttar Pradesh,North,Gold,Consumer
CUST01781,Aarav Nair,Male,64,Lucknow,Uttar Pradesh,North,Gold,Home Office
CUST01782,Aarav Patel,Male,31,Ahmedabad,Gujarat,West,Silver,Home Office
CUST01783,Meera Singh,Female,53,Surat,Gujarat,West,Gold,Consumer
CUST01784,Priya Verma,Female,37,Siliguri,West Bengal,East,Gold,Consumer
CUST01785,Amit Das,Male,48,Coimbatore,Tamil Nadu,South,Silver,Consumer
CUST01786,Sneha Verma,Female,69,Ahmedabad,Gujarat,West,Silver,Consumer
CUST01787,Rohan Verma,Male,53,Ahmedabad,Gujarat,West,Gold,Consumer
CUST01788,Ananya Joshi,Female,53,Rajkot,Gujarat,West,Gold,Consumer
CUST01789,Neha Gupta,Female,56,Ajmer,Rajasthan,North,Platinum,Consumer
CUST01790,Aisha Das,Female,32,Nashik,Maharashtra,West,Silver,Consumer
CUST01791,Rahul Kulkarni,Male,50,Mysuru,Karnataka,South,Silver,Corporate
CUST01792,Aditya Verma,Male,58,Belagavi,Karnataka,South,Silver,Consumer
CUST01793,Rohan Singh,Male,26,New Delhi,Delhi,North,Platinum,Consumer
CUST01794,Kavya Verma,Female,34,Trichy,Tamil Nadu,South,Platinum,Consumer
CUST01795,Rahul Iyer,Male,40,Asansol,West Bengal,East,Gold,Consumer
CUST01796,Kavya Sharma,Female,27,Jodhpur,Rajasthan,North,Silver,Corporate
CUST01797,Priya Nair,Female,44,Ajmer,Rajasthan,North,Silver,Consumer
CUST01798,Vikram Singh,Male,23,Ajmer,Rajasthan,North,Platinum,Consumer
CUST01799,Rohan Singh,Male,71,Dwarka,Delhi,North,Platinum,Consumer
CUST01800,Priya Joshi,Female,58,Surat,Gujarat,West,Gold,Consumer
CUST01801,Karan Iyer,Male,62,Rajkot,Gujarat,West,Gold,Consumer
CUST01802,Aditya Sharma,Male,40,Kanpur,Uttar Pradesh,North,Silver,Consumer
CUST01803,Ananya Iyer,Female,24,Nagpur,Maharashtra,West,Silver,Home Office
